44   1900      0          MOLECULE-1
                   1.2552316E-01  -8.6162907E+00   4.8531848E+00
                  -1.1629884E+00  -1.1641810E+01   5.5154374E+00
                  -2.9568165E-01  -1.3136243E+01   6.9307458E+00
                  -3.3295933E+00  -1.1995812E+01   4.1196064E+00
                  -4.2744714E+00  -1.3624129E+01   4.2596729E+00
                  -4.1373472E+00  -1.0122591E+01   2.5272591E+00
                  -5.9554733E+00  -1.0271534E+01   1.2180550E+00
                  -2.4128777E+00  -7.8204420E+00   2.6492144E+00
                  -3.5138567E+00  -6.2983301E+00   3.4575315E+00
                  -1.5033299E+00  -7.0418107E+00  -2.8345890E-05
                  -3.5810685E-01  -8.5500841E+00  -7.8372606E-01
                  -3.1758659E+00  -6.8818132E+00  -1.1716263E+00
                  -4.5848532E-02  -4.5814725E+00  -1.8211289E-02
                  -1.2948365E+00  -2.2809881E+00  -1.1266546E-02
                  -3.3296896E+00  -2.2391911E+00  -3.0358448E-02
                   0.0000000E+00   0.0000000E+00   0.0000000E+00
                  -1.0495481E+00   1.7333493E+00  -2.3734958E-03
                   2.6213712E+00   0.0000000E+00   0.0000000E+00
                   3.9065833E+00  -2.2944656E+00  -2.1312330E-02
                   5.9361868E+00  -2.2730059E+00  -3.4780407E-02
                   2.5875451E+00  -4.5406657E+00  -3.2280299E-02
                   3.6221172E+00  -6.2905388E+00  -5.6164546E-02
                   4.0677920E+00   2.0932892E+00   0.0000000E+00
                   2.9435808E+00   4.5049594E+00   8.1819466E-02
                   1.8170604E+00   4.8074308E+00  -1.6088749E+00
                   1.7321871E+00   4.6734776E+00   1.7209640E+00
                   5.0450638E+00   6.4564813E+00   1.9825682E-01
                   4.2137507E+00   8.3084997E+00   2.3961726E-03
                   6.3086405E+00   6.1608336E+00  -1.3839106E+00
                   6.5287557E+00   6.3737699E+00   2.4981044E+00
                   8.7210023E+00   4.7430063E+00   2.6069564E+00
                   9.0542309E+00   3.9617406E+00   7.5433704E-01
                   1.0397879E+01   5.7820286E+00   3.1726458E+00
                   8.4548174E+00   3.1751875E+00   3.9045008E+00
                   5.6563392E+00   7.5376200E+00   4.6403639E+00
                   3.4939295E+00   8.7897637E+00   4.4613388E+00
                   2.6089803E+00   9.9791724E+00   6.4756185E+00
                   8.5000631E-01   1.0964716E+01   6.2014495E+00
                   3.7770388E+00   1.0002361E+01   8.7983828E+00
                   2.9702297E+00   1.0994611E+01   1.0372623E+01
                   6.0350327E+00   8.6707715E+00   8.9965754E+00
                   7.0387153E+00   8.6081668E+00   1.0763732E+01
                   7.0017901E+00   7.4238717E+00   6.9361542E+00
                   8.7399222E+00   6.3997007E+00   7.0894374E+00
  -1.4389000E-02   1.2552316E-01  -8.6162907E+00   9.4830135E+00
  -1.2754000E-02   2.1343302E+00  -8.6162907E+00   9.0245168E+00
  -1.7056000E-02   1.1299276E+00  -6.8766127E+00   9.0245168E+00
  -1.5787000E-02  -8.7888132E-01  -6.8766127E+00   9.0245168E+00
  -4.9550000E-03  -1.8832839E+00  -8.6162907E+00   9.0245168E+00
  -2.1977000E-02   1.1299276E+00  -1.0355969E+01   9.0245168E+00
  -9.3830000E-03   3.7452687E+00  -8.6162907E+00   7.7398358E+00
  -1.2177000E-02   3.1706465E+00  -6.6593075E+00   7.7398358E+00
  -1.4238000E-02   1.6292197E+00  -5.3236548E+00   7.7398358E+00
  -1.2046000E-02  -3.8961992E-01  -5.0333891E+00   7.7398358E+00
  -3.7020000E-03  -2.2449057E+00  -5.8806685E+00   7.7398358E+00
   8.8690000E-03  -3.3475967E+00  -7.5964906E+00   7.7398358E+00
  -1.4850000E-02   3.1706465E+00  -1.0573274E+01   7.7398358E+00
  -1.0306000E-02   4.6392716E+00  -8.6162907E+00   5.8834181E+00
  -1.0155000E-02   4.1922702E+00  -6.6578486E+00   5.8834181E+00
  -9.5730000E-03   2.9397995E+00  -5.0872992E+00   5.8834181E+00
  -6.1370000E-03   1.1299276E+00  -4.2157103E+00   5.8834181E+00
   3.0170000E-03  -8.7888132E-01  -4.2157103E+00   5.8834181E+00
  -1.1024000E-02   4.1922702E+00  -1.0574733E+01   5.8834181E+00
  -1.1151000E-02   4.6392716E+00  -8.6162907E+00   3.8229516E+00
  -8.5740000E-03   4.1922702E+00  -6.6578486E+00   3.8229516E+00
  -6.3770000E-03   1.1299276E+00  -4.2157103E+00   3.8229516E+00
  -6.1870000E-03   2.9397995E+00  -1.2145282E+01   3.8229516E+00
  -1.2005000E-02   4.1922702E+00  -1.0574733E+01   3.8229516E+00
   1.0212000E-02   1.6292197E+00  -1.1908927E+01   1.9665339E+00
  -4.8170000E-03   3.1706465E+00  -1.0573274E+01   1.9665339E+00
   2.8520000E-03  -2.1550945E+00  -9.9234312E+00   8.9521933E+00
  -1.5740000E-03  -3.1472007E+00  -1.1641810E+01   8.9521933E+00
   1.6320000E-03   2.6469203E-01  -1.4767993E+01   3.5312251E+00
   1.0000000E-03   1.7281960E+00  -1.3499860E+01   3.5312251E+00
   2.2128000E-02  -1.7088225E-01  -1.3360189E+01   2.0786816E+00
  -4.0813000E-02  -2.9568165E-01  -1.3136243E+01   1.0634609E+01
  -4.6248000E-02   1.5562498E+00  -1.3136243E+01   1.0138386E+01
  -3.7288000E-02   6.3028409E-01  -1.1532423E+01   1.0138386E+01
  -2.7212000E-02  -1.2216474E+00  -1.1532423E+01   1.0138386E+01
  -3.0536000E-02  -2.1476131E+00  -1.3136243E+01   1.0138386E+01
  -4.0579000E-02  -1.2216474E+00  -1.4740063E+01   1.0138386E+01
  -4.5892000E-02   6.3028409E-01  -1.4740063E+01   1.0138386E+01
  -4.6100000E-02   2.9119581E+00  -1.3136243E+01   8.7826773E+00
  -3.4182000E-02   2.2993524E+00  -1.1250841E+01   8.7826773E+00
  -1.0415000E-02  -3.5033214E+00  -1.3136243E+01   8.7826773E+00
  -2.6900000E-02  -2.8907157E+00  -1.5021645E+01   8.7826773E+00
  -4.0116000E-02  -1.2868958E+00  -1.6186890E+01   8.7826773E+00
  -4.5101000E-02   6.9553255E-01  -1.6186890E+01   8.7826773E+00
  -4.7076000E-02   2.2993524E+00  -1.5021645E+01   8.7826773E+00
  -3.8163000E-02   3.4081813E+00  -1.3136243E+01   6.9307458E+00
  -2.2706000E-02  -2.1476131E+00  -1.6343883E+01   6.9307458E+00
  -3.7271000E-02  -2.9568165E-01  -1.6840106E+01   6.9307458E+00
  -4.1150000E-02   1.5562498E+00  -1.6343883E+01   6.9307458E+00
  -4.1892000E-02   2.9119581E+00  -1.4988175E+01   6.9307458E+00
  -2.2043000E-02   2.9119581E+00  -1.3136243E+01   5.0788143E+00
  -1.0590000E-02  -1.2868958E+00  -1.6186890E+01   5.0788143E+00
  -2.7586000E-02   6.9553255E-01  -1.6186890E+01   5.0788143E+00
  -2.9454000E-02   2.2993524E+00  -1.5021645E+01   5.0788143E+00
  -3.9150000E-03   6.3028409E-01  -1.4740063E+01   3.7231060E+00
   2.1269000E-02  -4.3216994E+00  -1.0277434E+01   7.5563623E+00
   1.2719000E-02  -5.3138055E+00  -1.1995812E+01   7.5563623E+00
   1.4833000E-02  -4.3216994E+00  -1.3714191E+01   7.5563623E+00
   1.4353000E-02  -6.6271368E+00  -1.1027566E+01   6.1038187E+00
   1.6964000E-02  -1.9019128E+00  -1.5121996E+01   2.1353941E+00
   1.7804000E-02  -4.3840887E-01  -1.3853863E+01   2.1353941E+00
   1.0204000E-02  -4.3216994E+00  -1.3714191E+01   6.8285060E-01
   1.5858000E-02  -2.3374871E+00  -1.3714191E+01   6.8285060E-01
   3.0222000E-02  -5.7841489E+00  -1.4720975E+01   6.8280921E+00
   1.4682000E-02  -3.6978253E+00  -1.5398863E+01   6.8280921E+00
   2.2678000E-02  -7.1117381E+00  -1.2591448E+01   5.2407223E+00
   3.3685000E-02  -7.1117381E+00  -1.4656809E+01   5.2407223E+00
   3.7686000E-02  -5.7841489E+00  -1.6238969E+01   5.2407223E+00
   2.9035000E-02  -3.7501650E+00  -1.6597615E+01   5.2407223E+00
   2.7162000E-02  -7.1117381E+00  -1.4656809E+01   3.2786236E+00
   3.6799000E-02  -5.7841489E+00  -1.6238969E+01   3.2786236E+00
   3.3127000E-02  -3.7501650E+00  -1.6597615E+01   3.2786236E+00
   2.0984000E-02  -5.7841489E+00  -1.4720975E+01   1.6912537E+00
   2.6785000E-02  -3.6978253E+00  -1.5398863E+01   1.6912537E+00
   3.8513000E-02  -5.1294533E+00  -8.4042124E+00   5.9640149E+00
   2.8126000E-02  -6.3879447E+00  -7.5252649E+00   4.5114714E+00
   5.5090000E-03  -7.4348907E+00  -9.1543448E+00   4.5114714E+00
   3.5329000E-02  -1.2461628E+00  -1.1980642E+01   5.4304678E-01
   9.6080000E-03  -3.1452410E+00  -1.1840970E+01  -9.0949677E-01
  -3.4160000E-03  -7.8074048E+00  -1.0271534E+01   4.4256948E+00
   4.9930000E-03  -6.9466875E+00  -7.2208868E+00   3.0699865E+00
  -1.9815000E-02  -8.5505074E+00  -8.3861315E+00   3.0699865E+00
  -2.7038000E-02  -9.1631131E+00  -1.0271534E+01   3.0699865E+00
  -2.1487000E-02  -8.5505074E+00  -1.2156936E+01   3.0699865E+00
   6.8120000E-03  -5.9554733E+00  -6.5676709E+00   1.2180550E+00
  -2.2858000E-02  -7.8074048E+00  -7.0638940E+00   1.2180550E+00
  -3.4000000E-02  -9.1631131E+00  -8.4196023E+00   1.2180550E+00
  -3.7709000E-02  -9.6593363E+00  -1.0271534E+01   1.2180550E+00
